          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                0.62706,                 1.1063,                 0.5524,                 1.1422,                0.88714,                0.83171,                0.85253,                 0.7196,                0.88269,                0.83695,                0.85466,                0.70994,                0.66154,                 1.3545,                0.66941,                 1.0959,               0.001208,               0.001208,               0.001208
                     82,                0.62191,                 1.0918,                0.54066,                 1.1398,                0.89585,                0.82063,                0.85496,                0.71751,                0.89296,                 0.8248,                0.85573,                0.70976,                0.65336,                 1.3752,                0.68034,                 1.0775,              0.0011981,              0.0011981,              0.0011981
                     83,                0.62134,                  1.074,                0.54193,                 1.1343,                0.88806,                0.82741,                0.85442,                0.72595,                0.88801,                0.83213,                0.85727,                0.71518,                0.63939,                 1.3308,                0.65964,                  1.073,              0.0011882,              0.0011882,              0.0011882
                     84,                0.61812,                 1.0828,                0.54439,                 1.1313,                0.91456,                0.80919,                0.84813,                0.72427,                0.91352,                0.80746,                0.85087,                0.71219,                 0.6377,                 1.3379,                0.67493,                 1.0685,              0.0011783,              0.0011783,              0.0011783
                     85,                 0.6233,                 1.1056,                0.54264,                 1.1388,                0.89422,                0.82134,                0.85036,                0.72531,                0.89457,                0.82741,                0.85372,                0.71572,                0.63167,                 1.3244,                0.65497,                 1.0717,              0.0011684,              0.0011684,              0.0011684
                     86,                0.61545,                 1.0653,                0.53315,                 1.1304,                0.90691,                0.80659,                0.85448,                0.72438,                0.89678,                0.82137,                0.86069,                0.71329,                0.63836,                 1.3201,                0.64922,                 1.0645,              0.0011585,              0.0011585,              0.0011585
                     87,                0.61223,                 1.0654,                0.53384,                 1.1262,                0.89907,                 0.8222,                0.85431,                0.72699,                0.89489,                0.83438,                0.86177,                0.71738,                0.64355,                 1.4395,                0.65882,                  1.078,              0.0011486,              0.0011486,              0.0011486
                     88,                0.61913,                 1.0868,                 0.5354,                 1.1301,                0.90282,                0.82134,                0.85692,                0.72949,                0.89836,                0.82792,                0.86387,                0.72111,                0.64182,                 1.3023,                 0.6513,                 1.0803,              0.0011387,              0.0011387,              0.0011387
                     89,                0.61582,                 1.0859,                0.53984,                 1.1329,                0.91307,                0.81093,                0.85193,                0.72012,                0.91066,                0.80919,                0.85322,                0.70942,                0.65242,                 1.4092,                0.66318,                 1.0909,              0.0011288,              0.0011288,              0.0011288
                     90,                0.60856,                 1.0503,                0.52792,                 1.1247,                0.90009,                0.82741,                0.85689,                0.73149,                0.89859,                0.82995,                0.86051,                0.72204,                0.64226,                 1.3791,                0.65207,                 1.0632,              0.0011189,              0.0011189,              0.0011189
