                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                 1.8235,                0.93481,                 1.1908,                0.85495,                0.81997,                0.85312,                0.44458,                 1.9069,                0.90979,                 1.1472,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.8222,                0.93104,                 1.1939,                0.83526,                0.81953,                0.84705,                0.43876,                 1.9132,                0.90159,                 1.1496,               0.004654,               0.004654,               0.004654
                    111,                 1.8256,                0.93569,                 1.1914,                0.85302,                 0.8221,                0.85459,                0.44383,                  1.909,                0.90514,                 1.1488,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.8264,                0.93483,                 1.1948,                0.86318,                0.80297,                0.85708,                0.44736,                 1.9372,                0.90521,                 1.1559,               0.004555,               0.004555,               0.004555
                    113,                 1.8272,                0.93705,                  1.193,                0.85221,                0.82693,                0.85545,                0.44732,                 1.9192,                0.90705,                 1.1471,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.8156,                0.92999,                  1.185,                0.84506,                0.82329,                0.85296,                0.44857,                  1.923,                0.90159,                 1.1468,               0.004456,               0.004456,               0.004456
                    115,                 1.8057,                0.92748,                 1.1769,                0.84766,                0.82526,                0.85467,                0.44799,                  1.911,                0.90809,                 1.1488,              0.0044065,              0.0044065,              0.0044065
                    116,                  1.826,                 0.9288,                 1.1907,                0.85944,                0.82454,                0.85641,                0.44972,                 1.9071,                0.90149,                 1.1468,               0.004357,               0.004357,               0.004357
                    117,                 1.8096,                0.92457,                 1.1883,                0.84135,                 0.8233,                0.85171,                0.44937,                 1.9103,                0.89478,                 1.1501,              0.0043075,              0.0043075,              0.0043075
                    118,                   1.81,                 0.9172,                 1.1799,                0.84115,                0.81668,                0.85154,                0.44599,                 1.9187,                0.89644,                 1.1462,               0.004258,               0.004258,               0.004258
                    119,                 1.8135,                0.93037,                 1.1854,                0.82097,                0.81337,                0.84189,                0.44177,                 1.9227,                0.90563,                 1.1504,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.8076,                0.92939,                 1.1851,                0.84572,                0.80983,                0.85387,                 0.4485,                 1.9187,                0.90332,                 1.1484,               0.004159,               0.004159,               0.004159
                    121,                 1.8017,                0.92222,                 1.1743,                0.84557,                0.80775,                0.85505,                0.45326,                  1.909,                0.90167,                 1.1452,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.8081,                 0.9217,                 1.1877,                0.85125,                0.82748,                0.86014,                 0.4547,                 1.8979,                0.89534,                 1.1417,                0.00406,                0.00406,                0.00406
                    123,                 1.8094,                0.92496,                 1.1814,                 0.8481,                0.83165,                0.85488,                0.45303,                 1.8963,                0.89339,                 1.1411,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.8055,                0.91813,                 1.1794,                0.84815,                0.82977,                0.85578,                0.45452,                 1.8973,                0.89395,                 1.1409,               0.003961,               0.003961,               0.003961
                    125,                 1.8055,                0.91663,                  1.184,                0.84043,                0.82963,                0.85586,                0.45347,                 1.9006,                0.89538,                  1.144,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.7994,                0.92017,                 1.1805,                0.83746,                0.82331,                0.85411,                0.45393,                  1.896,                0.89637,                 1.1434,               0.003862,               0.003862,               0.003862
                    127,                  1.794,                0.91123,                 1.1701,                0.83615,                0.82451,                0.85047,                0.45411,                 1.8961,                0.89458,                 1.1413,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.7945,                0.91498,                 1.1755,                0.85455,                0.82683,                0.85486,                0.44827,                 1.8966,                0.88996,                 1.1413,               0.003763,               0.003763,               0.003763
                    129,                 1.7967,                0.91551,                 1.1756,                0.84543,                0.80966,                 0.8519,                0.45189,                 1.8978,                0.89282,                 1.1409,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.7904,                0.91667,                 1.1785,                 0.8358,                0.81983,                 0.8495,                0.45057,                 1.8962,                0.89272,                  1.141,               0.003664,               0.003664,               0.003664
                    131,                 1.7981,                0.91536,                 1.1739,                0.82505,                0.81755,                0.84477,                0.44949,                 1.8932,                0.89246,                 1.1381,              0.0036145,              0.0036145,              0.0036145
                    132,                  1.794,                0.91377,                 1.1755,                0.82514,                0.82127,                0.84376,                0.45252,                 1.8945,                0.89146,                 1.1372,               0.003565,               0.003565,               0.003565
                    133,                 1.7896,                0.91289,                 1.1792,                0.82506,                0.82362,                0.84932,                0.45401,                 1.8974,                0.89124,                 1.1379,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.7904,                0.90982,                 1.1755,                0.84052,                0.82087,                0.85519,                 0.4557,                  1.908,                0.89214,                 1.1402,               0.003466,               0.003466,               0.003466
                    135,                 1.7883,                0.91288,                 1.1749,                0.83775,                0.82133,                0.85754,                0.45804,                 1.9033,                0.89095,                 1.1375,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.7877,                0.91607,                  1.178,                0.84103,                0.82662,                0.85872,                0.45907,                 1.8905,                0.89025,                 1.1341,               0.003367,               0.003367,               0.003367
                    137,                 1.7815,                0.90656,                 1.1703,                0.84683,                0.81978,                0.85908,                0.45897,                 1.8823,                0.88965,                 1.1322,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.7785,                0.90392,                 1.1695,                 0.8463,                0.81671,                0.85517,                0.45635,                 1.8809,                0.88774,                 1.1303,               0.003268,               0.003268,               0.003268
                    139,                 1.7857,                0.90529,                 1.1738,                0.84194,                0.81753,                0.85184,                 0.4543,                 1.8908,                0.88444,                 1.1325,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.791,                0.91819,                  1.177,                0.83947,                0.82393,                0.85023,                0.45404,                 1.8919,                0.88296,                 1.1315,               0.003169,               0.003169,               0.003169
                    141,                 1.7762,                0.90322,                 1.1713,                0.82958,                0.82585,                0.84516,                0.45119,                 1.8881,                0.88519,                 1.1308,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.7826,                0.90355,                 1.1767,                0.83522,                0.82219,                0.84892,                0.45478,                 1.8937,                0.88599,                 1.1313,                0.00307,                0.00307,                0.00307
                    143,                 1.7758,                0.90667,                 1.1693,                0.84013,                0.81613,                0.85004,                0.45821,                 1.8832,                0.88444,                  1.128,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.7707,                0.89921,                 1.1664,                 0.8446,                0.82326,                0.85361,                0.46078,                 1.8758,                0.88193,                 1.1258,               0.002971,               0.002971,               0.002971
                    145,                 1.7769,                0.91028,                 1.1698,                0.84319,                0.82705,                0.85266,                0.45923,                 1.8754,                0.88235,                  1.126,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.7724,                0.89919,                 1.1689,                0.84346,                0.82488,                0.85182,                0.45789,                 1.8748,                0.88368,                 1.1256,               0.002872,               0.002872,               0.002872
                    147,                 1.7785,                0.90304,                 1.1693,                0.84568,                0.83477,                0.85377,                0.45994,                  1.877,                0.88075,                 1.1248,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.7728,                0.89768,                 1.1633,                0.84727,                0.83603,                0.85714,                0.45871,                  1.877,                0.87887,                 1.1245,               0.002773,               0.002773,               0.002773
