                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.7931,                 0.9105,                 1.1715,                0.86682,                0.80558,                0.86541,                0.45842,                 1.9126,                0.91772,                 1.1431,              0.0036031,              0.0036031,              0.0036031
                     87,                 1.7912,                0.90995,                 1.1751,                0.85873,                0.81072,                0.86336,                0.45971,                 1.9322,                0.92826,                 1.1484,              0.0035269,              0.0035269,              0.0035269
                     88,                 1.7894,                 0.9116,                 1.1754,                0.85976,                0.82222,                0.85854,                0.45808,                 1.9271,                0.93427,                 1.1478,              0.0034508,              0.0034508,              0.0034508
                     89,                 1.7815,                0.92089,                 1.1718,                0.85199,                0.81384,                0.85558,                0.45026,                   1.93,                0.92979,                 1.1493,              0.0033746,              0.0033746,              0.0033746
                     90,                 1.7922,                0.91613,                 1.1718,                0.86406,                0.79673,                0.86112,                0.45932,                 1.9258,                0.92923,                  1.147,              0.0032985,              0.0032985,              0.0032985
                     91,                 1.7848,                0.91337,                  1.178,                0.85775,                0.80506,                0.85649,                0.45506,                  1.937,                0.93752,                 1.1477,              0.0032223,              0.0032223,              0.0032223
                     92,                 1.7805,                0.90894,                 1.1762,                0.87378,                0.81305,                0.86561,                0.45597,                 1.9271,                0.92623,                 1.1436,              0.0031462,              0.0031462,              0.0031462
                     93,                 1.7705,                0.90298,                 1.1684,                0.86681,                0.81553,                0.87104,                0.46293,                 1.9191,                0.92399,                 1.1418,                0.00307,                0.00307,                0.00307
                     94,                 1.7689,                0.89782,                 1.1628,                0.85375,                0.82583,                0.86502,                0.45958,                 1.9362,                0.92541,                 1.1443,              0.0029938,              0.0029938,              0.0029938
                     95,                 1.7742,                0.90212,                 1.1715,                0.86061,                0.81894,                0.86951,                0.45941,                 1.9169,                0.91858,                 1.1382,              0.0029177,              0.0029177,              0.0029177
                     96,                 1.7757,                0.89484,                 1.1671,                0.86366,                0.81228,                0.86247,                0.45775,                 1.9258,                0.91504,                  1.141,              0.0028415,              0.0028415,              0.0028415
                     97,                 1.7679,                0.90194,                 1.1642,                0.86535,                0.81035,                0.86149,                0.46086,                  1.918,                 0.9189,                 1.1397,              0.0027654,              0.0027654,              0.0027654
